beginline,endline,begincolumn,endcolumn,rule,ruleset,package,class,externalInfoUrl,priority,violation_Text,file_Id
"37","37","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"38","40","0","0","EmptyIfStmt","Basic Velocity","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-vm/rules/vm/basic.html#EmptyIfStmt","2","\nAvoid empty if statements\n",52
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"43","43","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"43","43","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"45","45","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"45","45","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",52
"66","66","0","0","ProperCloneImplementation","Clone Implementation","net.sourceforge.chaperon.model.pattern","UniversalCharacter","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/clone.html#ProperCloneImplementation","2","\nObject clone() should be implemented with super.clone()\n",52
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Nonterminal","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",53
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Nonterminal","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",53
"31","31","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Symbol","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",54
"31","31","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Symbol","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",54
"76","76","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Symbol","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",54
"76","76","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Symbol","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",54
"40","40","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"56","56","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"87","87","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"106","106","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"120","120","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",55
"120","120","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",55
"173","173","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"192","192","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"211","211","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"230","230","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",55
"259","259","0","0","AssignmentInOperand","Basic Ecmascript","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-javascript/rules/ecmascript/basic.html#AssignmentInOperand","2","\nAvoid assignments in operands\n",55
"277","277","0","0","AssignmentInOperand","Basic Ecmascript","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-javascript/rules/ecmascript/basic.html#AssignmentInOperand","2","\nAvoid assignments in operands\n",55
"338","338","0","0","ProperCloneImplementation","Clone Implementation","net.sourceforge.chaperon.model.symbol","SymbolList","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/clone.html#ProperCloneImplementation","2","\nObject clone() should be implemented with super.clone()\n",55
"56","56","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"88","88","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"107","107","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"111","111","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",56
"126","126","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",56
"126","126","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",56
"179","179","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"198","198","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"217","217","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"236","236","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"248","248","0","0","AvoidThrowingNullPointerException","Strict Exceptions","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/strictexception.html#AvoidThrowingNullPointerException","1","\nAvoid throwing null pointer exceptions.\n",56
"277","277","0","0","AssignmentInOperand","Basic Ecmascript","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-javascript/rules/ecmascript/basic.html#AssignmentInOperand","2","\nAvoid assignments in operands\n",56
"295","295","0","0","AssignmentInOperand","Basic Ecmascript","net.sourceforge.chaperon.model.symbol","SymbolSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-javascript/rules/ecmascript/basic.html#AssignmentInOperand","2","\nAvoid assignments in operands\n",56
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Terminal","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",57
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.model.symbol","Terminal","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",57
"49","49","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"49","49","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"64","64","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"64","64","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"78","78","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"78","78","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"93","93","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"93","93","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalAutomaton","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",58
"153","153","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"153","153","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"153","153","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"220","220","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"220","220","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"220","220","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"405","405","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"406","406","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"406","406","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"413","413","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"413","413","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"414","414","0","0","GuardLogStatement","Jakarta Commons Logging","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-jakarta-commons.html#GuardLogStatement","2","\nThere is log block not surrounded by if\n",59
"416","416","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"416","416","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",59
"421","421","0","0","GuardLogStatement","Jakarta Commons Logging","net.sourceforge.chaperon.process","LexicalProcessor","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-jakarta-commons.html#GuardLogStatement","2","\nThere is log block not surrounded by if\n",59
